sent_id,Subject,Predicate,Object,stage_a_decision,triggered_retrieval,final_decision,error_type
sent_0061,Joseph Goebbels,not declared,war,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,Joseph Goebbels,not closed,all theatres,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,Joseph Goebbels,not closed,theatres,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,Joseph Goebbels,not closed,theatres within the third reich resulting,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,Joseph Goebbels,not closed,all,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,Joseph Goebbels,not closed,Third Reich,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,Joseph Goebbels,not declared,total,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,Joseph Goebbels,not declared,declared total war,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,Joseph Goebbels,not closed,theatres within,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,Joseph Goebbels,not closed,closed all theatres within the third reich,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,Joseph Goebbels,not closed,theatres within the,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,The 20 July plot,not was,to assassinate Hitler,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,The 20 July plot,not was,plot,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,The 20 July plot,not was,to assassinate,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,The 20 July plot,not was,assassinate Hitler,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,Hitler,not was,assassinate,LOCAL_ACCEPT,True,REJECT,low_support
sent_0061,Hitler,not was,the 20 july plot to assassinate,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,Hitler,not was,plot to assassinate,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,The Third Reich,not was,closed,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0061,The Third Reich,not was,hitler joseph goebbels,LOCAL_ACCEPT,True,UNVERIFIED,low_support
sent_0061,The Third Reich,not was,joseph goebbels,LOCAL_ACCEPT,True,UNVERIFIED,low_support
sent_0061,The Third Reich,not was,closed all theatres,LOCAL_ACCEPT,True,REJECT,low_support
sent_0061,The Third Reich,not was,joseph goebbels declared total war and closed,LOCAL_ACCEPT,True,REJECT,low_support
sent_0061,The Third Reich,not was,closed all theatres,LOCAL_ACCEPT,True,REJECT,low_support
sent_0062,Fishing boats,have,cargo holds,LOCAL_ACCEPT,False,ACCEPT,
sent_0062,Fishing boats,typically,one or more,LOCAL_ACCEPT,False,ACCEPT,
sent_0062,Fishing boats,have,one or more,LOCAL_ACCEPT,False,ACCEPT,
sent_0062,Cargo ships,have,cargo holds,LOCAL_ACCEPT,False,ACCEPT,
sent_0062,Cargo ships,typically,one or more,LOCAL_ACCEPT,False,ACCEPT,
sent_0062,Cargo ships,have,one or more,LOCAL_ACCEPT,False,ACCEPT,
sent_0063,Michael,secures,job,LOCAL_ACCEPT,False,ACCEPT,
sent_0063,Michael,plans,leaving,LOCAL_ACCEPT,False,ACCEPT,
sent_0063,Michael,is,furious,LOCAL_ACCEPT,False,ACCEPT,
sent_0063,Michael,is,passed over,LOCAL_ACCEPT,False,ACCEPT,
sent_0063,Michael,secures,another job,LOCAL_ACCEPT,False,ACCEPT,
sent_0064,Bond,apologized,Todd Graves,LOCAL_ACCEPT,False,ACCEPT,
sent_0064,Graves,was forced out,bond,LOCAL_ACCEPT,True,UNVERIFIED,low_support
sent_0064,U.S. Justice Department,cited,Bond,LOCAL_ACCEPT,False,ACCEPT,
sent_0064,Bond,had a disagreement,sam graves,LOCAL_ACCEPT,False,ACCEPT,
sent_0064,Sam Graves,was involved in a disagreement,bond,LOCAL_ACCEPT,False,ACCEPT,
sent_0065,He,toured,extensively,LOCAL_ACCEPT,False,ACCEPT,
sent_0065,He,earned,the marketing nickname,LOCAL_ACCEPT,False,ACCEPT,
sent_0065,He,earned,nickname,LOCAL_ACCEPT,False,ACCEPT,
sent_0065,He,is,the Pavarotti of the Organ,LOCAL_ACCEPT,False,ACCEPT,
sent_0065,He,was,the Pavarotti of the Organ,LOCAL_ACCEPT,False,ACCEPT,
sent_0066,Subscribers,called,in complaints,LOCAL_ACCEPT,False,ACCEPT,
sent_0067,The first,may occurred,"on May 26, 1994",LOCAL_ACCEPT,False,ACCEPT,
sent_0067,The first,may has severity,Mw 6.0,LOCAL_ACCEPT,False,ACCEPT,
sent_0067,The first,may occurred,on May 26,LOCAL_ACCEPT,False,ACCEPT,
sent_0067,The first,may occurred,1994,LOCAL_ACCEPT,False,ACCEPT,
sent_0067,The first,may has magnitude,6.0,LOCAL_ACCEPT,False,ACCEPT,
sent_0067,The first,may occurred,may,LOCAL_ACCEPT,True,ACCEPT,
sent_0068,Federal Trade Commission,began,investigation,LOCAL_ACCEPT,False,ACCEPT,
sent_0069,Algeciras Conference,solved,First Moroccan Crisis,LOCAL_ACCEPT,False,ACCEPT,
sent_0069,First Moroccan Crisis,worsened,tensions,LOCAL_ACCEPT,False,ACCEPT,
sent_0069,tensions,existed between,Triple Alliance and Triple Entente,LOCAL_ACCEPT,False,ACCEPT,
sent_0069,Triple Alliance and Triple Entente,led to,First World War,LOCAL_ACCEPT,False,ACCEPT,
sent_0070,experiment,found,results,LOCAL_ACCEPT,False,ACCEPT,
sent_0070,results,were,found,LOCAL_ACCEPT,False,ACCEPT,
sent_0071,Blackburne,could not has statement,"""would not tolerate a refusal to ratify the appointment""",LOCAL_ACCEPT,True,ACCEPT,
sent_0071,Blackburne,could would not tolerate,refusal to ratify the appointment,LOCAL_ACCEPT,False,ACCEPT,
sent_0071,Blackburne,could not would,the influence,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0071,influence,not can be,wielded,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0071,Attorney General,could not is,indication of the influence,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0072,The latter,is,b-side,LOCAL_ACCEPT,False,ACCEPT,
sent_0073,Robin,unable work,partners,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0073,Robin,unable work,Stephanie,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0073,Ariana,unable work,partners,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0073,Ariana,unable work,Robin,LOCAL_ACCEPT,True,REJECT,low_support
sent_0073,Robin,unable see,Ariana,LOCAL_ACCEPT,False,ACCEPT,
sent_0073,Ariana,unable see,Robin,LOCAL_ACCEPT,False,ACCEPT,
sent_0073,Robin,unable grow,closer,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0073,Stephanie,unable grow,closer,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0074,Stade Bordelais,is defeated by,Agen,LOCAL_ACCEPT,False,ACCEPT,
sent_0075,Conte Quinto Mazzolini,served as,Italian consul in Jerusalem,LOCAL_ACCEPT,False,ACCEPT,
sent_0075,Conte Quinto Mazzolini,undertook,negotiations,LOCAL_ACCEPT,False,ACCEPT,
sent_0075,Conte Quinto Mazzolini,sought,Italian recognition,LOCAL_ACCEPT,True,ACCEPT,
sent_0075,Conte Quinto Mazzolini,sought,recognition of Jewish sovereignty in Palestine,LOCAL_ACCEPT,True,REJECT,low_support
sent_0075,Conte Quinto Mazzolini,sought,placing Zionism under the aegis of Italian fascism,LOCAL_ACCEPT,True,REJECT,low_support
sent_0075,Abraham Stern,head of,Lehi terrorist group,LOCAL_ACCEPT,False,ACCEPT,
sent_0075,Lehi terrorist group,sought,Italian recognition,LOCAL_ACCEPT,False,ACCEPT,
sent_0075,Lehi terrorist group,sought,recognition of Jewish sovereignty in Palestine,LOCAL_ACCEPT,False,ACCEPT,
sent_0075,Lehi terrorist group,sought,placing Zionism under the aegis of Italian fascism,LOCAL_ACCEPT,False,ACCEPT,
sent_0076,The Noh,has nature,explained,LOCAL_ACCEPT,False,ACCEPT,
sent_0076,The Noh,has background,explained,LOCAL_ACCEPT,False,ACCEPT,
sent_0076,The series,has volume,first,LOCAL_ACCEPT,True,REJECT,low_support
sent_0077,University of Gothenburg,proposed,plans,LOCAL_ACCEPT,False,ACCEPT,
sent_0077,University of Gothenburg,plans,artificially oxygenate,LOCAL_ACCEPT,False,ACCEPT,
sent_0077,Inocean AB,proposed,plans,LOCAL_ACCEPT,False,ACCEPT,
sent_0077,Inocean AB,plans,artificially oxygenate,LOCAL_ACCEPT,False,ACCEPT,
sent_0077,Plans,have,eutrophication,LOCAL_ACCEPT,True,ACCEPT,
sent_0077,Plans,have,areas,LOCAL_ACCEPT,True,ACCEPT,
sent_0077,Areas,have,eutrophication,LOCAL_ACCEPT,False,ACCEPT,
sent_0078,Overseas teams,would not return,Russia,LOCAL_ACCEPT,True,REJECT,low_support
sent_0078,Overseas teams,not return,1998,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0078,Overseas teams,not return,Moscow,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0078,Russia,would not return,Overseas teams,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0078,A youth tournament,not is held,Moscow,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0079,St. Michael,considered,patron saint,LOCAL_ACCEPT,False,ACCEPT,
sent_0079,St. Michael,was,patron saint,LOCAL_ACCEPT,False,ACCEPT,
sent_0079,St. Michael,was,honored,LOCAL_ACCEPT,False,ACCEPT,
sent_0079,St. Michael,was,considered,LOCAL_ACCEPT,False,ACCEPT,
sent_0079,colonial Maryland,was,considered,LOCAL_ACCEPT,False,ACCEPT,
sent_0079,colonial Maryland,was,honored,LOCAL_ACCEPT,False,ACCEPT,
sent_0079,river,was,named,LOCAL_ACCEPT,False,ACCEPT,
sent_0079,river,was,named for,LOCAL_ACCEPT,False,ACCEPT,
sent_0079,St. Michael,is,patron saint of,LOCAL_ACCEPT,False,ACCEPT,
sent_0079,St. Michael,is,honored by,LOCAL_ACCEPT,False,ACCEPT,
sent_0079,river,is,named for,LOCAL_ACCEPT,False,ACCEPT,
sent_0080,He,ran,Speaker of the Rhode Island House of Representatives,LOCAL_ACCEPT,False,ACCEPT,
sent_0080,He,ran,four times,LOCAL_ACCEPT,False,ACCEPT,
sent_0081,they,became,a popular alternative rock band,LOCAL_ACCEPT,False,ACCEPT,
sent_0081,they,became,popular,LOCAL_ACCEPT,False,ACCEPT,
sent_0081,they,are,a popular alternative rock band,LOCAL_ACCEPT,False,ACCEPT,
sent_0083,performance,was received,well,LOCAL_ACCEPT,False,ACCEPT,
sent_0083,performance,inspired,Ruby Hunter,LOCAL_ACCEPT,False,ACCEPT,
sent_0083,Ruby Hunter,was,partner,LOCAL_ACCEPT,False,ACCEPT,
sent_0083,Tiddas,is,Koori English for the word sisters,LOCAL_ACCEPT,False,ACCEPT,
sent_0083,Archie Roach,is,partner,LOCAL_ACCEPT,False,ACCEPT,
sent_0084,These skills,were proven,readily,LOCAL_ACCEPT,False,ACCEPT,
sent_0084,These skills,were proven,during the Korean War,LOCAL_ACCEPT,False,ACCEPT,
sent_0084,These skills,were proven,berlin crisis,LOCAL_ACCEPT,False,ACCEPT,
sent_0084,squadrons,were mobilized,back to active duty,LOCAL_ACCEPT,False,ACCEPT,
sent_0084,squadrons,were recalled,back to active duty,LOCAL_ACCEPT,False,ACCEPT,
sent_0084,personnel,were mobilized,back to active duty,LOCAL_ACCEPT,False,ACCEPT,
sent_0084,personnel,were recalled,back to active duty,LOCAL_ACCEPT,False,ACCEPT,
sent_0085,Charles,not prorogued,parliament,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0085,parliament,not was,prorogued,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0085,Charles,not disbanded,the army,LOCAL_ACCEPT,False,ACCEPT,
sent_0085,the army,not was,not disbanded,LOCAL_ACCEPT,False,ACCEPT,
sent_0086,Gladiators,was developed,British version,LOCAL_ACCEPT,False,ACCEPT,
sent_0086,British version,is known as,Gladiators: Train 2 Win,LOCAL_ACCEPT,False,ACCEPT,
sent_0087,mouse,can is,nine inches long,LOCAL_ACCEPT,False,ACCEPT,
sent_0087,mouse,can jump,four feet,LOCAL_ACCEPT,False,ACCEPT,
sent_0087,mouse,can jump,in bounds,LOCAL_ACCEPT,False,ACCEPT,
sent_0088,John Crozier Jr.,could was,an early aviation pioneer,LOCAL_ACCEPT,False,ACCEPT,
sent_0088,John Crozier Jr.,could began,building,LOCAL_ACCEPT,False,ACCEPT,
sent_0088,John Crozier Jr.,could building,a human-powered flying machine,LOCAL_ACCEPT,True,REJECT,low_support
sent_0088,John Crozier Jr.,could began,building a,LOCAL_ACCEPT,True,ACCEPT,
sent_0088,John Crozier Jr.,could was,killed,LOCAL_ACCEPT,True,REJECT,low_support
sent_0088,John Crozier Jr.,could in,a feud,LOCAL_ACCEPT,False,ACCEPT,
sent_0088,John Crozier Jr.,could in,Grainger County,LOCAL_ACCEPT,True,REJECT,low_support
sent_0088,John Crozier Jr.,could before,he could complete it,LOCAL_ACCEPT,True,REJECT,low_support
sent_0089,Philippe Saisse,features,performances,LOCAL_ACCEPT,False,ACCEPT,
sent_0089,Dreamer,features,performances,LOCAL_ACCEPT,False,ACCEPT,
sent_0090,These screening activities,include,review of group-based data,LOCAL_ACCEPT,False,ACCEPT,
sent_0090,These screening activities,include,these screening,LOCAL_ACCEPT,False,ACCEPT,
sent_0090,These screening activities,include,screening,LOCAL_ACCEPT,False,ACCEPT,
sent_0090,These screening activities,include,motor and speech language screening,LOCAL_ACCEPT,False,ACCEPT,
sent_0090,These screening activities,include,speech/language screening,LOCAL_ACCEPT,False,ACCEPT,
sent_0090,These screening activities,include,review by the Special Education administration,LOCAL_ACCEPT,False,ACCEPT,
sent_0091,The fractional quantum Hall effect,continues,to be influential,LOCAL_ACCEPT,False,ACCEPT,
sent_0091,The fractional quantum Hall effect,be,influential,LOCAL_ACCEPT,False,ACCEPT,
sent_0091,The fractional quantum Hall effect,is,influential,LOCAL_ACCEPT,False,ACCEPT,
sent_0091,Theories,be,about,LOCAL_ACCEPT,True,ACCEPT,
sent_0091,Theories,are,about,LOCAL_ACCEPT,True,ACCEPT,
sent_0091,The fractional quantum Hall effect,be,about,LOCAL_ACCEPT,True,ACCEPT,
sent_0091,The fractional quantum Hall effect,is,about,LOCAL_ACCEPT,True,ACCEPT,
sent_0092,Sir Arthur,was erected,statue,LOCAL_ACCEPT,False,ACCEPT,
sent_0092,statue,behind,National Archives of Canada,LOCAL_ACCEPT,True,REJECT,low_support
sent_0092,statue,is located,behind the national archives of canada,LOCAL_ACCEPT,False,ACCEPT,
sent_0092,MacKenzie King,erected,statue,LOCAL_ACCEPT,True,REJECT,low_support
sent_0092,MacKenzie King,erected,statues of civil servants,LOCAL_ACCEPT,False,ACCEPT,
sent_0092,MacKenzie King,tenure,Prime Minister,LOCAL_ACCEPT,False,ACCEPT,
sent_0093,Tim Hudak,hold,leadership review,LOCAL_ACCEPT,False,ACCEPT,
sent_0093,Richard Ciano,be,Party President,LOCAL_ACCEPT,False,ACCEPT,
sent_0093,Richard Ciano,accept,review,LOCAL_ACCEPT,False,ACCEPT,
sent_0093,motion,be,passed,LOCAL_ACCEPT,False,ACCEPT,
sent_0095,laser,cuts,portion,LOCAL_ACCEPT,False,ACCEPT,
sent_0095,portion,cuts,smaller pieces,LOCAL_ACCEPT,False,ACCEPT,
sent_0095,portion,is cut,smaller pieces,LOCAL_ACCEPT,False,ACCEPT,
sent_0095,smaller pieces,is flushed,irrigation fluid,LOCAL_ACCEPT,False,ACCEPT,
sent_0095,prostate,is cut,portion,LOCAL_ACCEPT,False,ACCEPT,
sent_0096,He,was re elected,U.S. Senator,LOCAL_ACCEPT,False,ACCEPT,
sent_0096,He,was tipped,Presidential candidate,LOCAL_ACCEPT,False,ACCEPT,
sent_0096,He,died,suddenly,LOCAL_ACCEPT,False,ACCEPT,
sent_0097,They,point,other,LOCAL_ACCEPT,False,ACCEPT,
sent_0097,They,point,easy-to-learn languages,LOCAL_ACCEPT,False,ACCEPT,
sent_0097,They,point,Tok Pisin,LOCAL_ACCEPT,False,ACCEPT,
sent_0097,Tok Pisin,have,effects,LOCAL_ACCEPT,False,ACCEPT,
sent_0097,Tok Pisin,have,deleterious effects,LOCAL_ACCEPT,False,ACCEPT,
sent_0097,Tok Pisin,have,minority languages,LOCAL_ACCEPT,False,ACCEPT,
sent_0098,Bill Dimovski,adopted,policy,LOCAL_ACCEPT,False,ACCEPT,
sent_0098,policy,is,adopted by Bill Dimovski,LOCAL_ACCEPT,False,ACCEPT,
sent_0098,policy,is,it was club,LOCAL_ACCEPT,False,ACCEPT,
sent_0098,talent,is,promote,LOCAL_ACCEPT,False,ACCEPT,
sent_0098,team,is,promote,LOCAL_ACCEPT,False,ACCEPT,
sent_0099,She,received,Master Degree,LOCAL_ACCEPT,False,ACCEPT,
sent_0099,She,received,Ph.d degree,LOCAL_ACCEPT,False,ACCEPT,
sent_0100,Lords Baltimore,grants,land,LOCAL_ACCEPT,False,ACCEPT,
sent_0100,grants,subject,leases,LOCAL_ACCEPT,False,ACCEPT,
sent_0100,ground rents,are,payable,LOCAL_ACCEPT,False,ACCEPT,
sent_0100,ground rents,are,annually,LOCAL_ACCEPT,True,ACCEPT,
sent_0100,Michaelmas,is,Feast,LOCAL_ACCEPT,False,ACCEPT,
sent_0100,Michaelmas,is,St. Michael and All Angels,LOCAL_ACCEPT,False,ACCEPT,
sent_0101,term,can be applied to,vessel,LOCAL_ACCEPT,False,ACCEPT,
sent_0101,vessel,can turning turtle,is less frequent,LOCAL_ACCEPT,False,ACCEPT,
sent_0101,vessel,can turning turtle,is less frequent but more dangerous,LOCAL_ACCEPT,False,ACCEPT,
sent_0101,ships,can turning turtle,is less frequent,LOCAL_ACCEPT,False,ACCEPT,
sent_0101,ships,can turning turtle,is less frequent but more dangerous,LOCAL_ACCEPT,False,ACCEPT,
sent_0101,smaller boats,can turning turtle,is less frequent,LOCAL_ACCEPT,True,ACCEPT,
sent_0101,smaller boats,can turning turtle,is less frequent but more dangerous,LOCAL_ACCEPT,True,UNVERIFIED,low_support
sent_0102,rebbes,married,relatives,LOCAL_ACCEPT,False,ACCEPT,
sent_0102,rebbes,are,sons-in-law,LOCAL_ACCEPT,False,ACCEPT,
sent_0103,he,started,writing,LOCAL_ACCEPT,False,ACCEPT,
sent_0103,he,started,touring,LOCAL_ACCEPT,False,ACCEPT,
sent_0103,he,does,writing,LOCAL_ACCEPT,False,ACCEPT,
sent_0103,he,does,touring,LOCAL_ACCEPT,False,ACCEPT,
sent_0103,he,still,does,LOCAL_ACCEPT,False,ACCEPT,
sent_0104,That method,relies,heavily on,LOCAL_ACCEPT,False,ACCEPT,
sent_0104,That method,relies,inductive logic,LOCAL_ACCEPT,False,ACCEPT,
sent_0104,His Christian beliefs,fit,best with,LOCAL_ACCEPT,False,ACCEPT,
sent_0104,His Christian beliefs,fit,evidence,LOCAL_ACCEPT,True,REJECT,low_support
sent_0105,objects,not contribute,significantly,LOCAL_ACCEPT,False,ACCEPT,
sent_0105,objects,do not,contribute,LOCAL_ACCEPT,False,ACCEPT,
sent_0105,objects,not be,away,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0105,objects,not be,far,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0106,he,won,gold medal,LOCAL_ACCEPT,False,ACCEPT,
sent_0106,he,won,medal,LOCAL_ACCEPT,False,ACCEPT,
sent_0106,he,won,at the 6th European Championships,LOCAL_ACCEPT,False,ACCEPT,
sent_0106,he,won,in Stockholm,LOCAL_ACCEPT,False,ACCEPT,
sent_0106,he,won,european championships,LOCAL_ACCEPT,False,ACCEPT,
sent_0106,he,won,in 1958,LOCAL_ACCEPT,False,ACCEPT,
sent_0106,he,won,6th European Championships,LOCAL_ACCEPT,False,ACCEPT,
sent_0106,he,won,European Championships,LOCAL_ACCEPT,False,ACCEPT,
sent_0106,he,won,1958,LOCAL_ACCEPT,False,ACCEPT,
sent_0107,Enantioselectivity,is important,this reaction,LOCAL_ACCEPT,False,ACCEPT,
sent_0107,This reaction,produces,R enantiomer,LOCAL_ACCEPT,True,ACCEPT,
sent_0107,R enantiomer,produces,harmful health effects,LOCAL_ACCEPT,False,ACCEPT,
sent_0107,This reaction,produces,S enantiomer,LOCAL_ACCEPT,False,ACCEPT,
sent_0107,S enantiomer,is,medicinally desirable,LOCAL_ACCEPT,False,ACCEPT,
sent_0107,R enantiomer,is not,medicinally desirable,LOCAL_ACCEPT,True,ACCEPT,
sent_0108,it,carried,Monitor,LOCAL_ACCEPT,False,ACCEPT,
sent_0109,United States High Commissioner for Germany,occupied,building,LOCAL_ACCEPT,False,ACCEPT,
sent_0109,United States High Commissioner for Germany,staff,building,LOCAL_ACCEPT,False,ACCEPT,
sent_0109,building,occupied,United States High Commissioner for Germany,LOCAL_ACCEPT,False,ACCEPT,
sent_0109,building,occupied,staff,LOCAL_ACCEPT,False,ACCEPT,
sent_0109,staff,occupied,building,LOCAL_ACCEPT,False,ACCEPT,
sent_0109,United States High Commissioner for Germany,occupied,1949,LOCAL_ACCEPT,False,ACCEPT,
sent_0109,United States High Commissioner for Germany,occupied,1952,LOCAL_ACCEPT,False,ACCEPT,
sent_0109,building,occupied,1949,LOCAL_ACCEPT,True,ACCEPT,
sent_0109,building,occupied,1952,LOCAL_ACCEPT,False,ACCEPT,
sent_0110,Sweeney,sponsored,Legislation,LOCAL_ACCEPT,False,ACCEPT,
sent_0110,Legislation,provides,state pensions,LOCAL_ACCEPT,False,ACCEPT,
sent_0110,Legislation,signed into law,law,LOCAL_ACCEPT,False,ACCEPT,
sent_0110,Legislation,provides,surviving family members,LOCAL_ACCEPT,False,ACCEPT,
sent_0110,Legislation,provides,police,LOCAL_ACCEPT,True,REJECT,low_support
sent_0110,Legislation,provides,firefighters,LOCAL_ACCEPT,False,ACCEPT,
sent_0110,Legislation,provides,emergency services workers,LOCAL_ACCEPT,False,ACCEPT,
sent_0110,Legislation,provides,the line of duty,LOCAL_ACCEPT,False,ACCEPT,
sent_0110,Legislation,removes,remarriage prohibition,LOCAL_ACCEPT,False,ACCEPT,
sent_0110,Legislation,removes,death benefits,LOCAL_ACCEPT,True,REJECT,low_support
sent_0110,Legislation,removes,spouses,LOCAL_ACCEPT,True,REJECT,low_support
sent_0110,Legislation,removes,police officers,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0110,Legislation,removes,firefighters,LOCAL_ACCEPT,False,REJECT,contradiction_or_false
sent_0110,Legislation,removes,killed while serving the public good,LOCAL_ACCEPT,True,ACCEPT,
sent_0111,surface,has nature,ionic or polar,LOCAL_ACCEPT,True,ACCEPT,
sent_0111,surface,has nature,ionic,LOCAL_ACCEPT,True,UNVERIFIED,low_support
sent_0111,surface,has nature,polar,LOCAL_ACCEPT,True,REJECT,low_support
sent_0111,1 or 2 of the four sp3 orbitals,are,be water molecules,LOCAL_ACCEPT,False,ACCEPT,
sent_0112,They,acquired,Charles City Western,LOCAL_ACCEPT,False,ACCEPT,
sent_0112,They,acquired,"December 31, 1963",LOCAL_ACCEPT,False,ACCEPT,
sent_0112,They,acquired,"on December 31, 1963",LOCAL_ACCEPT,False,ACCEPT,
sent_0112,They,acquired,"the Charles City Western on December 31, 1963",LOCAL_ACCEPT,False,ACCEPT,
sent_0113,He,is,Afro-Guyanese,LOCAL_ACCEPT,False,ACCEPT,
sent_0114,Zero,helps,band of Reploids,LOCAL_ACCEPT,False,ACCEPT,
sent_0114,band of Reploids,marvel,his skills,LOCAL_ACCEPT,False,ACCEPT,
sent_0114,Zero,is,unsure,LOCAL_ACCEPT,False,ACCEPT,
sent_0115,Signal,is defined as,power cepstrum,LOCAL_ACCEPT,False,ACCEPT,
